"Item Type","Product ID","Product SKU","Product Name","Category String",Weight,Description,Price,"Retail Price","Sale Price","Cost Price","Calculated Price","Stock Level","Low Stock Level","Track Inventory","Product Inventoried","Sort Order","Product Not Visible","Product Visible","Allow Purchases","Product Availability","Minimum Purchase Quantity","Maximum Purchase Quantity","Free Shipping","Fixed Shipping Price",Width,Height,Depth,"Brand + Name",Brand,Warranty,"Bin Picking Number","Product Condition","Show Product Condition","Product UPC/EAN","Product Tax Class","Tax Provider Tax Code","Search Keywords","Page Title","Meta Keywords","Meta Description","Product URL","Redirect Old URL?","Option Set","Option Set Align","Stop Processing Rules","Product Custom Fields","Product Image ID - 1","Product Image File - 1","Product Image Path - 1","Product Image URL - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Index - 1","Product Image ID - 2","Product Image File - 2","Product Image Path - 2","Product Image URL - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Index - 2","Product Image ID - 3","Product Image File - 3","Product Image Path - 3","Product Image URL - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Index - 3","Product Image ID - 4","Product Image File - 4","Product Image Path - 4","Product Image URL - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Index - 4","Product Image ID - 5","Product Image File - 5","Product Image Path - 5","Product Image URL - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Index - 5","Product Image ID - 6","Product Image File - 6","Product Image Path - 6","Product Image URL - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Index - 6","Product Image ID - 7","Product Image File - 7","Product Image Path - 7","Product Image URL - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Index - 7","Product Image ID - 8","Product Image File - 8","Product Image Path - 8","Product Image URL - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Index - 8","Product Image ID - 9","Product Image File - 9","Product Image Path - 9","Product Image URL - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Index - 9","Product Image ID - 10","Product Image File - 10","Product Image Path - 10","Product Image URL - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Index - 10","Product Image ID - 11","Product Image File - 11","Product Image Path - 11","Product Image URL - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Index - 11","Product Image ID - 12","Product Image File - 12","Product Image Path - 12","Product Image URL - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Index - 12","Product Image ID - 13","Product Image File - 13","Product Image Path - 13","Product Image URL - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Index - 13","Product Image ID - 14","Product Image File - 14","Product Image Path - 14","Product Image URL - 14","Product Image Description - 14","Product Image Is Thumbnail - 14","Product Image Index - 14","Product Image ID - 15","Product Image File - 15","Product Image Path - 15","Product Image URL - 15","Product Image Description - 15","Product Image Is Thumbnail - 15","Product Image Index - 15","Category ID - 1","Category Name - 1","Category Path - 1","Category ID - 2","Category Name - 2","Category Path - 2","Category ID - 3","Category Name - 3","Category Path - 3","Category ID - 4","Category Name - 4","Category Path - 4","Category ID - 5","Category Name - 5","Category Path - 5","Category ID - 6","Category Name - 6","Category Path - 6","Category ID - 7","Category Name - 7","Category Path - 7","Category ID - 8","Category Name - 8","Category Path - 8","Category ID - 9","Category Name - 9","Category Path - 9","Category ID - 10","Category Name - 10","Category Path - 10","Category ID - 11","Category Name - 11","Category Path - 11","Category ID - 12","Category Name - 12","Category Path - 12","Category ID - 13","Category Name - 13","Category Path - 13","Category ID - 14","Category Name - 14","Category Path - 14","Product Type","Shipping Groups","Origin Locations","Dimensional Rules","Event Date Required","Event Date Name","Event Date Is Limited","Event Date Start Date","Event Date End Date","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","GPS Global Trade Item Number","GPS Manufacturer Part Number","GPS Gender","GPS Age Group","GPS Color","GPS Size","GPS Material","GPS Pattern","GPS Item Group ID","GPS Category","GPS Enabled","GPS Custom Item","Date Added","Date Modified"
Product,426,"PastelBunny OnePiece","Pastel Bunny One Piece","Wood Projects/One Piece Signs/Easter;Wood Projects/One Piece Signs/Animals;Wood Projects/One Piece Signs/Spring;Wood Projects/One Piece Signs/Kids",1.0000,,30.00,0.00,0.00,0.00,30.00,0,0,none,0,0,0,1,1,,0,0,0,0.0000,0.0000,0.0000,0.0000," Pastel Bunny One Piece",,,,New,0,,"Default Tax Class",,Bunny,"Pastel Bunny One Piece",,"Bunny Wood Project",/bunny/,,,Right,0,,1004,Pastel_Bunny__47619.jpg,p/629/Pastel_Bunny__47619.jpg,http://ez-peezie-crafts.mybigcommerce.com/product_images/p/629/Pastel_Bunny__47619.jpg,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851,Easter,"Wood Projects/One Piece Signs/Easter",880,Animals,"Wood Projects/One Piece Signs/Animals",922,Spring,"Wood Projects/One Piece Signs/Spring",923,Kids,"Wood Projects/One Piece Signs/Kids",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,0,,0,,,,,,,,,,,,,,,,0,0,02/13/2021,02/24/2022
"  Rule",14911,,"[S]Wood Sign Project Type=One Piece Solid Wood 16x16",,,,[ADD]5,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",14912,,"[S]Wood Sign Project Type=Mini One Piece 5x5",,,,[REMOVE]15,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,428,"Unicorn BunnyOnePiece","Unicorn Bunny One Piece","Wood Projects/One Piece Signs/Easter;Wood Projects/One Piece Signs/Animals;Wood Projects/One Piece Signs/Kids",1.0000,,30.00,0.00,0.00,0.00,30.00,0,0,none,0,0,0,1,1,,0,0,0,0.0000,0.0000,0.0000,0.0000,"One Piece New Lumber Signs  Unicorn Bunny One Piece","One Piece New Lumber Signs",,,New,0,,"Default Tax Class",,"Unicorn Bunny","One Piece Signs",,"Unicorn Bunny Wood Project",/unicorn-bunny/,,,Right,0,,1006,Unicorn_Bunny__29588.jpg,x/224/Unicorn_Bunny__29588.jpg,http://ez-peezie-crafts.mybigcommerce.com/product_images/x/224/Unicorn_Bunny__29588.jpg,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851,Easter,"Wood Projects/One Piece Signs/Easter",880,Animals,"Wood Projects/One Piece Signs/Animals",923,Kids,"Wood Projects/One Piece Signs/Kids",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,0,,0,,,,,,,,,,,,,,,,0,0,02/13/2021,02/24/2022
"  Rule",14917,,"[RB]Wood Sign Project Type=One Piece 16x16",,,,[ADD]5,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",14918,,"[RB]Wood Sign Project Type=One Piece 5x5",,,,[REMOVE]15,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,429,"Unicorn Chick One Piece","Unicorn Chick One Piece","Wood Projects/One Piece Signs/Easter;Wood Projects/One Piece Signs/Animals;Wood Projects/One Piece Signs/Spring;Wood Projects/One Piece Signs/Kids",1.0000,,30.00,0.00,0.00,0.00,30.00,0,0,none,0,0,0,1,1,,0,0,0,0.0000,0.0000,0.0000,0.0000,"One Piece New Lumber Signs  Unicorn Chick One Piece","One Piece New Lumber Signs",,,New,0,,"Default Tax Class",,"Unicorn Chick","One Piece Signs",,"Unicorn Chick Wood Project",/unicorn-chick/,,,Right,0,,1007,Unicorn_Bunny_Chick__59984.jpg,s/846/Unicorn_Bunny_Chick__59984.jpg,http://ez-peezie-crafts.mybigcommerce.com/product_images/s/846/Unicorn_Bunny_Chick__59984.jpg,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851,Easter,"Wood Projects/One Piece Signs/Easter",880,Animals,"Wood Projects/One Piece Signs/Animals",922,Spring,"Wood Projects/One Piece Signs/Spring",923,Kids,"Wood Projects/One Piece Signs/Kids",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,0,,0,,,,,,,,,,,,,,,,0,0,02/13/2021,02/24/2022
"  Rule",12548,,"[S]Board Size=16x24",,,,[ADD]12,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",14919,,"[S]Board Size=One Piece Solid Wood 16x16",,,,[ADD]5,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",14920,,"[S]Board Size=One Piece Solid Wood 5x5",,,,[REMOVE]15,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,432,Birds,"Birds on Branches","Wood Projects/Pallet Signs/Floral",1.0000,,25.00,0.00,0.00,0.00,25.00,0,0,none,0,0,0,1,1,,0,0,0,0.0000,0.0000,0.0000,0.0000,"Pallet Signs  Birds on Branches","Pallet Signs",,,New,0,,"Default Tax Class",,"Birds on Branches","Birds on Branches",,,/birds-on-branches/,,,Right,0,,1010,Birds_and_Branches_3__85210.jpg,m/415/Birds_and_Branches_3__85210.jpg,http://ez-peezie-crafts.mybigcommerce.com/product_images/m/415/Birds_and_Branches_3__85210.jpg,,1,0,1011,Birds_and_Vines__37228.jpg,n/558/Birds_and_Vines__37228.jpg,http://ez-peezie-crafts.mybigcommerce.com/product_images/n/558/Birds_and_Vines__37228.jpg,,0,1,1012,Birds_and_Branches_2__64412.jpg,m/801/Birds_and_Branches_2__64412.jpg,http://ez-peezie-crafts.mybigcommerce.com/product_images/m/801/Birds_and_Branches_2__64412.jpg,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639,Floral,"Wood Projects/Pallet Signs/Floral",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,0,,0,,,,,,,,,,,,,,,,0,0,02/14/2021,01/02/2022
Product,436,"Truck Sunflowers","Truck Sunflowers Round Sign","Wood Projects/Round Signs/Summer;Wood Projects/Round Signs/Farm;Wood Projects/Round Signs/Spring",1.0000,,18.00,0.00,0.00,0.00,18.00,0,0,none,0,0,0,1,1,,0,0,0,0.0000,0.0000,0.0000,0.0000," Truck Sunflowers Round Sign",,,,New,0,,"Default Tax Class",,"Truck Sunflowers","Truck Sunflowers Round Sign",,"Truck Sunflowers Wood Sign",/truck-sunflowers/,,,Right,0,,1016,Red_Truck_Sunflowers__62520.jpg,j/775/Red_Truck_Sunflowers__62520.jpg,http://ez-peezie-crafts.mybigcommerce.com/product_images/j/775/Red_Truck_Sunflowers__62520.jpg,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675,Summer,"Wood Projects/Round Signs/Summer",682,Farm,"Wood Projects/Round Signs/Farm",919,Spring,"Wood Projects/Round Signs/Spring",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,0,,0,,,,,,,,,,,,,,,,0,0,02/14/2021,01/07/2022
"  Rule",14336,,"[RB]Wood Sign Project Type=Round Sign 12"" - 1"" Think",,,,[ADD]7,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",14337,,"[RB]Wood Sign Project Type=Round Sign 15"" - .44"" Thick",,,,[ADD]17,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",14338,,"[RB]Wood Sign Project Type=Round Sign 18"" - 1/4"" Thick",,,,[ADD]24,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",14339,,"[RB]Wood Sign Project Type=Round Sign 18"" - 1"" Thick",,,,[ADD]32,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,437,"Sports Easter Egg","Sports Easter Egg","Wood Projects/Mini Signs/Easter",1.0000,"<p>Easter Egg cutout design with base.</p>",15.00,0.00,0.00,0.00,15.00,0,0,none,0,0,1,0,1,,0,0,0,0.0000,0.0000,0.0000,0.0000," Sports Easter Egg",,,,New,0,,"Default Tax Class",,"Sports Easter Egg","Sports Easter Egg",,"Sports Easter Egg Wood Project",/sports-easter-egg/,,,Right,0,,1017,Easter_Egg_Baseball_Cutout__10437.jpg,s/575/Easter_Egg_Baseball_Cutout__10437.jpg,http://ez-peezie-crafts.mybigcommerce.com/product_images/s/575/Easter_Egg_Baseball_Cutout__10437.jpg,,1,0,1019,Easter_Egg_Basketball_Cutout__06210.jpg,l/042/Easter_Egg_Basketball_Cutout__06210.jpg,http://ez-peezie-crafts.mybigcommerce.com/product_images/l/042/Easter_Egg_Basketball_Cutout__06210.jpg,,0,1,1021,Easter_Egg_Soccer_Cutout__54852.jpg,p/784/Easter_Egg_Soccer_Cutout__54852.jpg,http://ez-peezie-crafts.mybigcommerce.com/product_images/p/784/Easter_Egg_Soccer_Cutout__54852.jpg,,0,2,1023,Easter_Egg_Cheer_Cutout__53921.jpg,n/789/Easter_Egg_Cheer_Cutout__53921.jpg,http://ez-peezie-crafts.mybigcommerce.com/product_images/n/789/Easter_Egg_Cheer_Cutout__53921.jpg,,0,3,1020,Easter_Egg_Football_Cutout__49488.jpg,e/197/Easter_Egg_Football_Cutout__49488.jpg,http://ez-peezie-crafts.mybigcommerce.com/product_images/e/197/Easter_Egg_Football_Cutout__49488.jpg,,0,4,1018,Easter_Egg_Softball_Cutout__84725.jpg,t/939/Easter_Egg_Softball_Cutout__84725.jpg,http://ez-peezie-crafts.mybigcommerce.com/product_images/t/939/Easter_Egg_Softball_Cutout__84725.jpg,,0,5,1022,Easter_Egg_Volleyball_Cutout__48556.jpg,g/537/Easter_Egg_Volleyball_Cutout__48556.jpg,http://ez-peezie-crafts.mybigcommerce.com/product_images/g/537/Easter_Egg_Volleyball_Cutout__48556.jpg,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699,Easter,"Wood Projects/Mini Signs/Easter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,0,,0,,,,,,,,,,,,,,,,0,0,02/14/2021,07/22/2021
Product,438,"Easter Egg Cutout","Easter Egg Cutout","Wood Projects/Mini Signs/Easter",1.0000,"<p>Easter Egg cutout design with base.</p>",15.00,0.00,0.00,0.00,15.00,0,0,none,0,0,1,0,1,,0,0,0,0.0000,0.0000,0.0000,0.0000," Easter Egg Cutout",,,,New,0,,"Default Tax Class",,"Easter Egg Cutout","Easter Egg Cutout",,"Easter Egg Cutout Wood Project",/easter-egg-cutout/,,,Right,0,,1024,Easter_Egg_Cutout__33084.jpg,a/180/Easter_Egg_Cutout__33084.jpg,http://ez-peezie-crafts.mybigcommerce.com/product_images/a/180/Easter_Egg_Cutout__33084.jpg,,1,0,1025,Easter_Egg_2_Cutout__51570.jpg,i/939/Easter_Egg_2_Cutout__51570.jpg,http://ez-peezie-crafts.mybigcommerce.com/product_images/i/939/Easter_Egg_2_Cutout__51570.jpg,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699,Easter,"Wood Projects/Mini Signs/Easter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,0,,0,,,,,,,,,,,,,,,,0,0,02/14/2021,07/22/2021
Product,440,"Bunny Cutout","Bunny Cutout","Wood Projects/Mini Signs/Easter",1.0000,"<p>Bunny cutouts are double-sided and available in 3 different designs.</p>",18.00,0.00,0.00,0.00,18.00,0,0,none,0,0,1,0,1,,0,0,0,0.0000,0.0000,0.0000,0.0000," Bunny Cutout",,,,New,0,,"Default Tax Class",,"Bunny Cutout","Bunny Cutout",,,/bunny-cutout-1/,,,Right,0,,1029,Bunny_2_Happy_Easter_Cutout__78848.jpg,k/730/Bunny_2_Happy_Easter_Cutout__78848.jpg,http://ez-peezie-crafts.mybigcommerce.com/product_images/k/730/Bunny_2_Happy_Easter_Cutout__78848.jpg,,1,0,1030,Bunny_3_Risen_Cutout__37879.jpg,a/053/Bunny_3_Risen_Cutout__37879.jpg,http://ez-peezie-crafts.mybigcommerce.com/product_images/a/053/Bunny_3_Risen_Cutout__37879.jpg,,0,1,1031,Bunny_Chick_Design_Cutout__28521.jpg,n/041/Bunny_Chick_Design_Cutout__28521.jpg,http://ez-peezie-crafts.mybigcommerce.com/product_images/n/041/Bunny_Chick_Design_Cutout__28521.jpg,,0,2,1134,Bunny_2_Bunny_3_pastel__11279.jpg,s/801/Bunny_2_Bunny_3_pastel__11279.jpg,http://ez-peezie-crafts.mybigcommerce.com/product_images/s/801/Bunny_2_Bunny_3_pastel__11279.jpg,,0,3,1135,Bunny_2_pastel__71086.jpg,r/812/Bunny_2_pastel__71086.jpg,http://ez-peezie-crafts.mybigcommerce.com/product_images/r/812/Bunny_2_pastel__71086.jpg,,0,4,1136,Bunny_2_pastel_2__79466.jpg,t/638/Bunny_2_pastel_2__79466.jpg,http://ez-peezie-crafts.mybigcommerce.com/product_images/t/638/Bunny_2_pastel_2__79466.jpg,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699,Easter,"Wood Projects/Mini Signs/Easter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,0,,0,,,,,,,,,,,,,,,,0,0,02/14/2021,07/22/2021
"  SKU",7932,"Bunny Cutout-HO","[RB]Bunny Type=Hopping View",,,,,,,0.00,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7933,"Bunny Cutout-ST","[RB]Bunny Type=Standing View",,,,,,,0.00,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7934,"Bunny Cutout-PR","[RB]Bunny Type=Profile View",,,,,,,0.00,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",10928,"Bunny Cutout-HO",,,,,,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,10928_source_1613359909.jpg,https://cdn11.bigcommerce.com/s-5g78ktzkpu/product_images/attribute_rule_images/10928_source_1613359909.jpg,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",10929,"Bunny Cutout-ST",,,,,,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,10929_source_1613359909.jpg,https://cdn11.bigcommerce.com/s-5g78ktzkpu/product_images/attribute_rule_images/10929_source_1613359909.jpg,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",10930,"Bunny Cutout-PR",,,,,,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,10930_source_1613359910.jpg,https://cdn11.bigcommerce.com/s-5g78ktzkpu/product_images/attribute_rule_images/10930_source_1613359910.jpg,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,441,HomeOnePiece,"HOME - ONEPiece","Wood Projects/One Piece Signs/Floral;Wood Projects/One Piece Signs/Family Friends;Wood Projects/One Piece Signs/Farm;Wood Projects/One Piece Signs/Love;Wood Projects/One Piece Signs/Home;Wood Projects/One Piece Signs/Valentines Day;Wood Projects/One Piece Signs/Summer;Wood Projects/One Piece Signs/St. Patrick's Day;Wood Projects/One Piece Signs/Kitchen;Wood Projects/One Piece Signs/Spring",1.0000,"<p>Added Items for ""O"" are at an additional Cost.&nbsp; Costs vary per object.</p>",50.00,0.00,0.00,0.00,50.00,0,0,none,0,0,0,1,1,,0,0,0,0.0000,0.0000,0.0000,0.0000,"One Piece New Lumber Signs  HOME - ONEPiece","One Piece New Lumber Signs",,,New,0,,"Default Tax Class",,,"One Piece Signs",,,/home-easter/,,,Right,0,,1150,Home_Wreath__28563.jpg,j/135/Home_Wreath__28563.jpg,http://ez-peezie-crafts.mybigcommerce.com/product_images/j/135/Home_Wreath__28563.jpg,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827,Floral,"Wood Projects/One Piece Signs/Floral",846,"Family Friends","Wood Projects/One Piece Signs/Family Friends",847,Farm,"Wood Projects/One Piece Signs/Farm",850,Love,"Wood Projects/One Piece Signs/Love",853,Home,"Wood Projects/One Piece Signs/Home",864,"Valentines Day","Wood Projects/One Piece Signs/Valentines Day",879,Summer,"Wood Projects/One Piece Signs/Summer",881,"St. Patrick's Day","Wood Projects/One Piece Signs/St. Patrick's Day",882,Kitchen,"Wood Projects/One Piece Signs/Kitchen",922,Spring,"Wood Projects/One Piece Signs/Spring",,,,,,,,,,,,,P,,,,0,,0,,,,,,,,,,,,,,,,0,0,02/23/2021,02/24/2022
"  SKU",7935,441-ON,"[S]Design Option=Bunny",,,,,,,0.00,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
