"Item Type","Product ID","Product SKU","Product Name","Category String",Weight,Description,Price,"Retail Price","Sale Price","Cost Price","Calculated Price","Sort Order","Product Not Visible","Product Visible","Allow Purchases","Product Availability","Minimum Purchase Quantity","Maximum Purchase Quantity","Brand + Name",Brand,"Product UPC/EAN","Product Tax Class","Search Keywords","Page Title","Meta Keywords","Meta Description","Product URL","Redirect Old URL?","Option Set","Option Set Align","Stop Processing Rules","Product Custom Fields","Product Images","Category Details","Product Type","Product Files","Shipping Groups","Event Date Required","Event Date Name","Event Date Is Limited","Event Date Start Date","Event Date End Date","GPS Category","GPS Enabled","GPS Custom Item","Date Added","Date Modified"

"  Rule",14158,,[S]Size=16x16,,,,[ADD]5,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14159,,[S]Size=16x24,,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14160,,[S]Size=16x36,,,,[ADD]20,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14161,,[S]Size=10x24,,,,[ADD]2,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,959,"HappyValGnomes 1Piece","Happy Valentines Day Gnomes One Piece","Wood Projects/One Piece Signs/Love;Wood Projects/One Piece Signs/Valentines Day",0.0000,"<p>One Piece - not planked</p>",30.00,0.00,0.00,0.00,30.00,0,0,1,1,,0,0,"One Piece New Lumber Signs  Happy Valentines Day Gnomes One Piece","One Piece New Lumber Signs",,"Default Tax Class","One Piece","One Piece Signs",,,/happy-valentines-day-gnomes-one-piece/,,,Right,0,,"Product Image ID: 2158, Product Image File: HappyValentinesDayGnomesOnePiece__59523.jpg, Product Image Path: d/669/HappyValentinesDayGnomesOnePiece__59523.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/d/669/HappyValentinesDayGnomesOnePiece__59523.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 7","Category ID: 850, Category Name: Love, Category Path: Wood Projects/One Piece Signs/Love/Category ID: 864, Category Name: Valentines Day, Category Path: Wood Projects/One Piece Signs/Valentines Day",P,,,0,,0,,,,0,0,01/03/2022,01/03/2022

"  Rule",14162,,[S]Size=16x16,,,,[ADD]5,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14163,,[S]Size=16x24,,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14164,,[S]Size=16x36,,,,[ADD]20,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14165,,[S]Size=10x24,,,,[ADD]2,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,960,"Hay Girl Hay 1Piece","HayGirlHay One Piece","Wood Projects/One Piece Signs/Funny Misc.;Wood Projects/One Piece Signs/Farm;Wood Projects/One Piece Signs/Outdoors;Wood Projects/One Piece Signs/Home;Wood Projects/One Piece Signs/Animals",0.0000,"<p>One Piece - not planked</p>",30.00,0.00,0.00,0.00,30.00,0,0,1,1,,0,0,"One Piece New Lumber Signs  HayGirlHay One Piece","One Piece New Lumber Signs",,"Default Tax Class","One Piece","One Piece Signs",,,/haygirlhay-one-piece/,,,Right,0,,"Product Image ID: 2159, Product Image File: HayGirlHayOnePiece__25963.jpg, Product Image Path: t/524/HayGirlHayOnePiece__25963.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/t/524/HayGirlHayOnePiece__25963.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 8","Category ID: 842, Category Name: Funny Misc., Category Path: Wood Projects/One Piece Signs/Funny Misc./Category ID: 847, Category Name: Farm, Category Path: Wood Projects/One Piece Signs/Farm/Category ID: 848, Category Name: Outdoors, Category Path: Wood Projects/One Piece Signs/Outdoors/Category ID: 853, Category Name: Home, Category Path: Wood Projects/One Piece Signs/Home/Category ID: 880, Category Name: Animals, Category Path: Wood Projects/One Piece Signs/Animals",P,,,0,,0,,,,0,0,01/03/2022,01/03/2022

"  Rule",14166,,[S]Size=16x16,,,,[ADD]5,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14167,,[S]Size=16x24,,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14168,,[S]Size=16x36,,,,[ADD]20,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14169,,[S]Size=10x24,,,,[ADD]2,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,961,"Home Easter Gnomes 1Piece","Home Easter Gnomes One Piece","Wood Projects/One Piece Signs/Easter;Wood Projects/One Piece Signs/Home",0.0000,"<p>One Piece - not planked</p>",30.00,0.00,0.00,0.00,30.00,0,0,1,1,,0,0,"One Piece New Lumber Signs  Home Easter Gnomes One Piece","One Piece New Lumber Signs",,"Default Tax Class","One Piece","One Piece Signs",,,/home-easter-gnomes-one-piece/,,,Right,0,,"Product Image ID: 2160, Product Image File: HomeEasterGnomesOnePiece__88609.jpg, Product Image Path: o/107/HomeEasterGnomesOnePiece__88609.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/o/107/HomeEasterGnomesOnePiece__88609.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 9","Category ID: 851, Category Name: Easter, Category Path: Wood Projects/One Piece Signs/Easter/Category ID: 853, Category Name: Home, Category Path: Wood Projects/One Piece Signs/Home",P,,,0,,0,,,,0,0,01/03/2022,01/03/2022

"  Rule",14170,,[S]Size=16x16,,,,[ADD]5,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14171,,[S]Size=16x24,,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14172,,[S]Size=16x36,,,,[ADD]20,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14173,,[S]Size=10x24,,,,[ADD]2,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,962,"Home Love Gnomes 1Piece","Home Love Gnomes One Piece","Wood Projects/One Piece Signs/Love;Wood Projects/One Piece Signs/Valentines Day",0.0000,"<p>One Piece - not planked</p>",30.00,0.00,0.00,0.00,30.00,0,0,1,1,,0,0,"One Piece New Lumber Signs  Home Love Gnomes One Piece","One Piece New Lumber Signs",,"Default Tax Class","One Piece","One Piece Signs",,,/home-love-gnomes-one-piece/,,,Right,0,,"Product Image ID: 2161, Product Image File: HomeLoveGnome1Piece__99534.jpg, Product Image Path: j/791/HomeLoveGnome1Piece__99534.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/j/791/HomeLoveGnome1Piece__99534.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 10","Category ID: 850, Category Name: Love, Category Path: Wood Projects/One Piece Signs/Love/Category ID: 864, Category Name: Valentines Day, Category Path: Wood Projects/One Piece Signs/Valentines Day",P,,,0,,0,,,,0,0,01/03/2022,01/03/2022

"  Rule",14174,,[S]Size=16x16,,,,[ADD]5,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14175,,[S]Size=16x24,,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14176,,[S]Size=16x36,,,,[ADD]20,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14177,,[S]Size=10x24,,,,[ADD]2,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,963,"Home St Patty Gnomes 1Piece","Home St Patty Gnomes One Piece","Wood Projects/One Piece Signs/Home;Wood Projects/One Piece Signs/St. Patrick's Day",0.0000,"<p>One Piece - not planked</p>",30.00,0.00,0.00,0.00,30.00,0,0,1,1,,0,0,"One Piece New Lumber Signs  Home St Patty Gnomes One Piece","One Piece New Lumber Signs",,"Default Tax Class","One Piece","One Piece Signs",,,/home-st-patty-gnomes-one-piece/,,,Right,0,,"Product Image ID: 2162, Product Image File: HomeStPattyGnomeOnePiece__50218.jpg, Product Image Path: x/584/HomeStPattyGnomeOnePiece__50218.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/x/584/HomeStPattyGnomeOnePiece__50218.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 11","Category ID: 853, Category Name: Home, Category Path: Wood Projects/One Piece Signs/Home/Category ID: 881, Category Name: St. Patrick's Day, Category Path: Wood Projects/One Piece Signs/St. Patrick's Day",P,,,0,,0,,,,0,0,01/03/2022,01/03/2022

"  Rule",14178,,[S]Size=16x16,,,,[ADD]5,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14179,,[S]Size=16x24,,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14180,,[S]Size=16x36,,,,[ADD]20,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14181,,[S]Size=10x24,,,,[ADD]2,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,964,"KitchenClosedHeifer 1Piece","KitchenClosed HeiferHadEnough One Piece","Wood Projects/One Piece Signs/Funny Misc.;Wood Projects/One Piece Signs/Farm;Wood Projects/One Piece Signs/Home;Wood Projects/One Piece Signs/Animals;Wood Projects/One Piece Signs/Kitchen",0.0000,"<p>One Piece - not planked</p>",30.00,0.00,0.00,0.00,30.00,0,0,1,1,,0,0,"One Piece New Lumber Signs  KitchenClosed HeiferHadEnough One Piece","One Piece New Lumber Signs",,"Default Tax Class","One Piece","One Piece Signs",,,/kitchenclosed-heiferhadenough-one-piece/,,,Right,0,,"Product Image ID: 2163, Product Image File: KitchenClosedThisHeiferHadItOnePiece__59070.jpg, Product Image Path: e/259/KitchenClosedThisHeiferHadItOnePiece__59070.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/e/259/KitchenClosedThisHeiferHadItOnePiece__59070.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 12","Category ID: 842, Category Name: Funny Misc., Category Path: Wood Projects/One Piece Signs/Funny Misc./Category ID: 847, Category Name: Farm, Category Path: Wood Projects/One Piece Signs/Farm/Category ID: 853, Category Name: Home, Category Path: Wood Projects/One Piece Signs/Home/Category ID: 880, Category Name: Animals, Category Path: Wood Projects/One Piece Signs/Animals/Category ID: 882, Category Name: Kitchen, Category Path: Wood Projects/One Piece Signs/Kitchen",P,,,0,,0,,,,0,0,01/03/2022,01/03/2022

"  Rule",14182,,[S]Size=16x16,,,,[ADD]5,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14183,,[S]Size=16x24,,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14184,,[S]Size=16x36,,,,[ADD]20,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14185,,[S]Size=10x24,,,,[ADD]2,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,965,"They Whispered Sea Turtle - 1Piece","They Whispered Sea Turtle One Piece","Wood Projects/One Piece Signs/Family Friends;Wood Projects/One Piece Signs/Home;Wood Projects/One Piece Signs/Animals;Wood Projects/One Piece Signs/Motivational",0.0000,"<p>One Piece - not planked</p>",30.00,0.00,0.00,0.00,30.00,0,0,1,1,,0,0,"One Piece New Lumber Signs  They Whispered Sea Turtle One Piece","One Piece New Lumber Signs",,"Default Tax Class","One Piece","One Piece Signs",,,/they-whispered-sea-turtle-one-piece/,,,Right,0,,"Product Image ID: 2164, Product Image File: TheyWhisperedSeaTurtleOnePiece__98692.jpg, Product Image Path: y/901/TheyWhisperedSeaTurtleOnePiece__98692.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/y/901/TheyWhisperedSeaTurtleOnePiece__98692.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 13","Category ID: 846, Category Name: Family Friends, Category Path: Wood Projects/One Piece Signs/Family Friends/Category ID: 853, Category Name: Home, Category Path: Wood Projects/One Piece Signs/Home/Category ID: 880, Category Name: Animals, Category Path: Wood Projects/One Piece Signs/Animals/Category ID: 883, Category Name: Motivational, Category Path: Wood Projects/One Piece Signs/Motivational",P,,,0,,0,,,,0,0,01/03/2022,01/03/2022

"  Rule",14186,,[S]Size=16x16,,,,[ADD]5,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14187,,[S]Size=16x24,,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14188,,[S]Size=16x36,,,,[ADD]20,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14189,,[S]Size=10x24,,,,[ADD]2,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,966,"Beach House Porch Sign","Beach House Porch Sign","Wood Projects/Porch Signs/Home;Wood Projects/Porch Signs/Summer",1.0000,"<p>Board Options -</p> <p>Porch Sign 10x36 or 10x47 (This is One board)</p> <p>Planked Porch Sign 10x36 or 10x47 (This is 3 boards put together with two pieces of wood at top and bottom)</p> <p>Pallet Porch Sign 11x36 (This is 2 Pallet Boards put together with two pices of wood on the back.</p> <p>&nbsp;</p>",40.00,0.00,0.00,0.00,40.00,0,0,1,1,,0,0,"Porch Signs  Beach House Porch Sign","Porch Signs",,"Default Tax Class","Porch Sign","Porch Sign",,,/beach-house-porch-sign/,,,Right,0,,"Product Image ID: 2165, Product Image File: BeachHousePallet__91377.jpg, Product Image Path: y/458/BeachHousePallet__91377.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/y/458/BeachHousePallet__91377.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 22","Category ID: 831, Category Name: Home, Category Path: Wood Projects/Porch Signs/Home/Category ID: 884, Category Name: Summer, Category Path: Wood Projects/Porch Signs/Summer",P,,,0,,0,,,,0,0,01/05/2022,01/05/2022

"  Rule",14195,,"[S]Board Selection=Porch Sign 10x36",,,,[ADD]5,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14196,,"[S]Board Selection=Porch Sign 10x47",,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14197,,"[S]Board Selection=Porch Sign 16x47",,,,[ADD]25,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14198,,"[S]Board Selection=Framed Porch Sign 12x49",,,,[ADD]15,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14199,,"[S]Board Selection=Planked Porch Sign 11x48",,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,967,"HomeHockey Porch","Home Hockey Porch Sign","Wood Projects/Porch Signs/Sports;Wood Projects/Porch Signs/Home",1.0000,"<p>Board Options -</p> <p>Porch Sign 10x36 or 10x47 (This is One board)</p> <p>Planked Porch Sign 10x36 or 10x47 (This is 3 boards put together with two pieces of wood at top and bottom)</p> <p>Pallet Porch Sign 11x36 (This is 2 Pallet Boards put together with two pices of wood on the back.</p> <p>&nbsp;</p>",40.00,0.00,0.00,0.00,40.00,0,0,1,1,,0,0,"Porch Signs  Home Hockey Porch Sign","Porch Signs",,"Default Tax Class","Porch Sign","Porch Sign",,,/home-hockey-porch-sign/,,,Right,0,,"Product Image ID: 2167, Product Image File: HomeHockeyPorchSign__07126.jpg, Product Image Path: a/914/HomeHockeyPorchSign__07126.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/a/914/HomeHockeyPorchSign__07126.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 23/Product Image ID: 2168, Product Image File: HomeHockeyPallet__12064.jpg, Product Image Path: d/436/HomeHockeyPallet__12064.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/d/436/HomeHockeyPallet__12064.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 24","Category ID: 728, Category Name: Sports, Category Path: Wood Projects/Porch Signs/Sports/Category ID: 831, Category Name: Home, Category Path: Wood Projects/Porch Signs/Home",P,,,0,,0,,,,0,0,01/05/2022,01/05/2022

"  Rule",14200,,"[S]Board Selection=Porch Sign 10x36",,,,[ADD]5,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14201,,"[S]Board Selection=Porch Sign 10x47",,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14202,,"[S]Board Selection=Porch Sign 16x47",,,,[ADD]25,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14203,,"[S]Board Selection=Framed Porch Sign 12x49",,,,[ADD]15,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14204,,"[S]Board Selection=Planked Porch Sign 11x48",,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,968,"HomeSoccer Porch-1","Home Soccer Porch Sign","Wood Projects/Porch Signs/Sports;Wood Projects/Porch Signs/Home",1.0000,"<p>Board Options -</p> <p>Porch Sign 10x36 or 10x47 (This is One board)</p> <p>Planked Porch Sign 10x36 or 10x47 (This is 3 boards put together with two pieces of wood at top and bottom)</p> <p>Pallet Porch Sign 11x36 (This is 2 Pallet Boards put together with two pices of wood on the back.</p> <p>&nbsp;</p>",40.00,0.00,0.00,0.00,40.00,0,0,1,1,,0,0,"Porch Signs  Home Soccer Porch Sign","Porch Signs",,"Default Tax Class","Porch Sign","Porch Sign",,,/home-soccer-porch-sign/,,,Right,0,,"Product Image ID: 2169, Product Image File: HomeSoccerOPallet__43945.jpg, Product Image Path: f/415/HomeSoccerOPallet__43945.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/f/415/HomeSoccerOPallet__43945.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 25/Product Image ID: 2170, Product Image File: HomeSoccerOPlanked__68624.jpg, Product Image Path: i/606/HomeSoccerOPlanked__68624.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/i/606/HomeSoccerOPlanked__68624.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 26","Category ID: 728, Category Name: Sports, Category Path: Wood Projects/Porch Signs/Sports/Category ID: 831, Category Name: Home, Category Path: Wood Projects/Porch Signs/Home",P,,,0,,0,,,,0,0,01/05/2022,01/05/2022

"  Rule",14205,,"[S]Board Selection=Porch Sign 10x36",,,,[ADD]5,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14206,,"[S]Board Selection=Porch Sign 10x47",,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14207,,"[S]Board Selection=Porch Sign 16x47",,,,[ADD]25,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14208,,"[S]Board Selection=Framed Porch Sign 12x49",,,,[ADD]15,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14209,,"[S]Board Selection=Planked Porch Sign 11x48",,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,969,"Our Hive Porch","Our Hive Porch Sign","Wood Projects/Porch Signs/Home;Wood Projects/Porch Signs/Farm;Wood Projects/Porch Signs/Summer;Wood Projects/Porch Signs/Spring",1.0000,"<p>Board Options -</p> <p>Porch Sign 10x36 or 10x47 (This is One board)</p> <p>Planked Porch Sign 10x36 or 10x47 (This is 3 boards put together with two pieces of wood at top and bottom)</p> <p>Pallet Porch Sign 11x36 (This is 2 Pallet Boards put together with two pices of wood on the back.</p> <p>&nbsp;</p>",40.00,0.00,0.00,0.00,40.00,0,0,1,1,,0,0,"Porch Signs  Our Hive Porch Sign","Porch Signs",,"Default Tax Class","Porch Sign","Porch Sign",,,/home-plate-baseball-porch-sign/,,,Right,0,,"Product Image ID: 2172, Product Image File: Welcome_to_our_Hive_Porch_Sign__67417.jpg, Product Image Path: a/947/Welcome_to_our_Hive_Porch_Sign__67417.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/a/947/Welcome_to_our_Hive_Porch_Sign__67417.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 28/Product Image ID: 2173, Product Image File: Our_Hive_Planked__48068.jpg, Product Image Path: u/831/Our_Hive_Planked__48068.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/u/831/Our_Hive_Planked__48068.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 29/Product Image ID: 2174, Product Image File: Welcome_to_our_Hive_Pallet__44858.jpg, Product Image Path: s/236/Welcome_to_our_Hive_Pallet__44858.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/s/236/Welcome_to_our_Hive_Pallet__44858.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 30","Category ID: 831, Category Name: Home, Category Path: Wood Projects/Porch Signs/Home/Category ID: 857, Category Name: Farm, Category Path: Wood Projects/Porch Signs/Farm/Category ID: 884, Category Name: Summer, Category Path: Wood Projects/Porch Signs/Summer/Category ID: 885, Category Name: Spring, Category Path: Wood Projects/Porch Signs/Spring",P,,,0,,0,,,,0,0,01/05/2022,01/05/2022

"  Rule",14210,,"[S]Board Selection=Porch Sign 10x36",,,,[ADD]5,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14211,,"[S]Board Selection=Porch Sign 10x47",,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14212,,"[S]Board Selection=Porch Sign 16x47",,,,[ADD]25,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14213,,"[S]Board Selection=Framed Porch Sign 12x49",,,,[ADD]15,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14214,,"[S]Board Selection=Planked Porch Sign 11x48",,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,970,"KitClosedHeif Planked","Kitchen Closed Heifer Enought PLANKED","Wood Projects/Planked Signs/Farm;Wood Projects/Planked Signs/Home",0.0000,,27.00,0.00,0.00,0.00,27.00,0,0,1,1,,0,0,"Planked Signs  Kitchen Closed Heifer Enought PLANKED","Planked Signs",,"Default Tax Class","Planked Signs","Planked Signs",,,/kitchen-closed-heifer-enought-planked/,,,Right,0,,"Product Image ID: 2175, Product Image File: KitchenClosedHeiferPlanked__68485.jpg, Product Image Path: t/334/KitchenClosedHeiferPlanked__68485.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/t/334/KitchenClosedHeiferPlanked__68485.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 1","Category ID: 680, Category Name: Farm, Category Path: Wood Projects/Planked Signs/Farm/Category ID: 886, Category Name: Home, Category Path: Wood Projects/Planked Signs/Home",P,,,0,,0,,,,0,0,01/05/2022,01/05/2022

"  Rule",14215,,"[S]Plank Project Size=11x36 Plank",,,,[ADD]13,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14216,,"[S]Plank Project Size=16.5x24 Plank",,,,[ADD]13,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14217,,"[S]Plank Project Size=16.5x36 Plank",,,,[ADD]23,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14218,,"[S]Plank Project Size=11x24 Plank w/frame",,,,[ADD]9,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14219,,"[S]Plank Project Size=11x36 Plank w/frame",,,,[ADD]16,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14220,,"[S]Plank Project Size=16.5x24 Plank w/frame",,,,[ADD]16,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14221,,"[S]Plank Project Size=16.5x36 Plank w/frame",,,,[ADD]25,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,971,"LifeBetterCountry Planked","Life is Better in Country PLANKED","Wood Projects/Planked Signs/Farm;Wood Projects/Planked Signs/Home",0.0000,,27.00,0.00,0.00,0.00,27.00,0,0,1,1,,0,0,"Planked Signs  Life is Better in Country PLANKED","Planked Signs",,"Default Tax Class","Planked Signs","Planked Signs",,,/life-is-better-in-country-planked/,,,Right,0,,"Product Image ID: 2176, Product Image File: LifeisBetterinCountryPlanked__88460.jpg, Product Image Path: s/054/LifeisBetterinCountryPlanked__88460.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/s/054/LifeisBetterinCountryPlanked__88460.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 2","Category ID: 680, Category Name: Farm, Category Path: Wood Projects/Planked Signs/Farm/Category ID: 886, Category Name: Home, Category Path: Wood Projects/Planked Signs/Home",P,,,0,,0,,,,0,0,01/05/2022,01/05/2022

"  Rule",14222,,"[S]Plank Project Size=11x36 Plank",,,,[ADD]13,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14223,,"[S]Plank Project Size=16.5x24 Plank",,,,[ADD]13,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14224,,"[S]Plank Project Size=16.5x36 Plank",,,,[ADD]23,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14225,,"[S]Plank Project Size=11x24 Plank w/frame",,,,[ADD]9,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14226,,"[S]Plank Project Size=11x36 Plank w/frame",,,,[ADD]16,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14227,,"[S]Plank Project Size=16.5x24 Plank w/frame",,,,[ADD]16,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",14228,,"[S]Plank Project Size=16.5x36 Plank w/frame",,,,[ADD]25,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

